Empresa;Data;Prestador;Solicitação;Pedido;Vl_Solicitacao_Total;Dt_Preventrega;Ds_Prioridade;Usuario;Situacao;Ds_Compra
842;2025-05-15;REFERENTE A COMPRA DE MAIS UMA BANQUETA PARA NOSSA LOJA PHG;11465;27478.0;8936.16;16/05/2025;NORMAL;1856;ATENDIDA;REALIZADA
1;2025-05-14;PLACAS DE MDF P/ PARA MANUTENCAO NO SETOR DO GOBIRA;11431;27516.0;995.6;21/05/2025;NORMAL;1856;APROVADA;PENDENTE
1;2025-05-14;COMPRA DE VALVULA ESFERA PARA MANUTENCAO DO SISTEMA;11433;27426.0;1085.0;19/05/2025;ALTA;1856;APROVADA;PENDENTE
1;2025-05-14;SERVICO DE PROJETO E ASSESSORIA LUMINOTECNICO PARA A LOJA HIGIENOPOLIS;11434;27482.0;1800.0;16/05/2025;NORMAL;1858;APROVADA;REALIZADA
13;2025-05-14;REFERENTE A MANUTENCAO CORRETIVA REALIZADA NO VILLAGE;11410;27436.0;206.16;15/05/2025;NORMAL;1856;APROVADA;REALIZADA
27;2025-05-14;AJUSTE DO CONTRATO EMIVE;11421;;293.0;;NORMAL;1856;APROVADA;REALIZADA
821;2025-05-14;REFERENTE A MONTAGEM DE MOVEIS;11440;27423.0;15430.17;14/05/2025;ALTA;1856;APROVADA;REALIZADA
821;2025-05-14;REFERENTE AO TRANSPORTE E MONTAGEM DE MOVEIS;11441;27424.0;26795.99;14/05/2025;ALTA;1856;APROVADA;REALIZADA
1;2025-05-13;NF 378;11365;27384.0;2226.43;13/05/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-05-13;COMPRA D EPILHA BATERIA;11374;27610.0;40.8;22/05/2025;ALTA;1856;APROVADA;PENDENTE
18;2025-05-13;NF 1207;11367;27390.0;1560.0;13/05/2025;NORMAL;1858;APROVADA;REALIZADA
19;2025-05-13;NF 44;11381;27432.0;1080.0;15/05/2025;NORMAL;1858;APROVADA;REALIZADA
607;2025-05-13;MNAUTENCAO GERAL FRENTE DE GAVETAS E TAMPAS;11364;27387.0;3280.0;13/05/2025;NORMAL;1856;APROVADA;REALIZADA
842;2025-05-13;REFERENTE A COLOCACAO DE PISO DA OBRA PHG;11405;27519.0;663.9;19/05/2025;NORMAL;1856;APROVADA;REALIZADA
842;2025-05-13;REFERENTE AOS MATERIAIS UTILIZADOS NA COLOCACAO DE PISO DA OBRA PHG;11406;27439.0;900.0;15/05/2025;NORMAL;1856;APROVADA;REALIZADA
842;2025-05-13;403090000;11412;27479.0;1.0;16/05/2025; / ENGENHARIA, ARQUITETURA E URBANISMO.;1858;APROVADA;FACILITIES
842;2025-05-13;SERVICO DE SERRALHERIA PARA A FACHADA;11413;27480.0;9600.0;16/05/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-05-13;SERVICO DE SERRALHERIA PARA O MEZANINO;11414;27481.0;4800.0;16/05/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-05-12;REFERENTE A COLETA E ANALISE DA AGUA DA CALDEIRA;11320;27339.0;730.0;12/05/2025;NORMAL;1856;APROVADA;REALIZADA
1;2025-05-12;REFERENTE AS HORAS EXTRAS REALIZADAS EM ABRIL;11338;27383.0;5018.25;13/05/2025;NORMAL;1856;APROVADA;REALIZADA
402;2025-05-12;REFERENTE A INSTALACAO DE CERCA ELETRICA NA CAMISARIA;11352;27385.0;6591.85;13/05/2025;NORMAL;1856;APROVADA;REALIZADA
605;2025-05-12;ADAPTACAO DO ARMARIO PARA IMPRESSORA;11361;27386.0;2330.0;13/05/2025;NORMAL;1856;APROVADA;REALIZADA
821;2025-05-12;NF 42685;11322;27342.0;4648.6;12/05/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-05-09;COMPRA DE 4 CAMERAS PARA O MONITORAMENTO DE OBRAS.;11305;27326.0;1200.0;13/05/2025;NORMAL;1858;APROVADA;PENDENTE
1;2025-05-09;REFERENTE AO REVESTIMENTO DOS CUBOS DA VITRINE;11306;27391.0;9712.5;13/05/2025;NORMAL;1856;APROVADA;REALIZADA
821;2025-05-09;SERVICO PREDIAIS DA OBRA BRAVISSIMA;11316;27340.0;50000.0;12/05/2025;NORMAL;1856;APROVADA;REALIZADA
842;2025-05-09;REFERENTE A PRIMEIRA PARCELA DA COMPRA DAS PEDRAS DAS BANCADAS PHG;11315;27336.0;18000.0;12/05/2025;NORMAL;1856;ATENDIDA;REALIZADA
1;2025-05-08;AQUISICAO DA CENTRAL DE ALARME E AMPLIFICADOR DE SINAL;11276;27322.0;16354.0;12/05/2025;NORMAL;1856;ATENDIDA;REALIZADA
1;2025-05-08;MANUTENCAO DOS AMPLIFICADORES DE SINAL;11277;27319.0;5785.52;12/05/2025;NORMAL;1856;APROVADA;REALIZADA
1;2025-05-08;TECIDOS PARA O MKT;11278;27337.0;4570.47;12/05/2025;NORMAL;1856;APROVADA;REALIZADA
1;2025-05-08;INSTALACAO DE TRAVA MAGNETICA NO ELEVADOR DE CARGA;11286;27324.0;3588.0;27/05/2025;NORMAL;1856;APROVADA;REALIZADA
842;2025-05-08;NF 29084;11303;;597876.03;;NORMAL;1856;APROVADA;REALIZADA
842;2025-05-08;REFERENTE AO REVESTIMENTO ACUSTICO DA OBRA PHG;11304;27335.0;12510.24;12/05/2025;NORMAL;1856;APROVADA;REALIZADA
1;2025-05-07;NF 171;11270;27284.0;1380.0;08/05/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-05-07;NF 46;11272;27285.0;1200.0;08/05/2025;NORMAL;1856;APROVADA;REALIZADA
10;2025-05-07;HIGIENIZACAO DOS TAPETES DE RECIFE;11264;27253.0;1300.2;07/05/2025;NORMAL;1856;APROVADA;REALIZADA
10;2025-05-07;PARA RECIFE RIOMAR;11274;27357.0;5135.63;13/05/2025;NORMAL;1858;APROVADA;PENDENTE
19;2025-05-07;TROCA DO VIDRO QUE ESTAVA DANIIFICADO;11265;27252.0;430.0;07/05/2025;NORMAL;1856;APROVADA;REALIZADA
1;2025-05-06;RODINHAS PARA GUARITA;11256;27288.0;380.0;09/05/2025;NORMAL;1856;APROVADA;PENDENTE
1;2025-05-06;ADEQUACAO DO REGISTRO DE AGUA;11257;27251.0;2000.0;07/05/2025;NORMAL;1856;APROVADA;REALIZADA
10;2025-05-06;COMPRA DE UM ARMARIO PARA ARQUIVO DE DOCUMENTO;11244;27405.0;941.9;19/05/2025;NORMAL;1856;ATENDIDA;PENDENTE
1;2025-05-05;1;11214;27203.0;0.0;05/05/2025; / TROCA DA BATERIA DA CAIXA DO COMANDO;1858;APROVADA;
9;2025-05-05;FACILITIES;11213;27204.0;1.0;05/05/2025; / TROCA DE FITAS DE LED E DAS FONTES.;1858;APROVADA;FACILITIES
10;2025-05-05;COMPRA DE 36 BINS PARA LOJA EM RECIFE;11236;;1982.52;;NORMAL;1858;APROVADA;PENDENTE
821;2025-05-05;NF 41;11222;27256.0;6000.0;15/05/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-05-05;NF 1457;11249;27255.0;25000.0;07/05/2025;NORMAL;1858;ATENDIDA;REALIZADA
1;2025-05-02;COMPRA DE DISCO PARA CORTAR VIDRO;11206;27235.0;97.5;06/05/2025;ALTA;1856;APROVADA;PENDENTE
13;2025-05-02;NF 38;11185;27175.0;680.0;05/05/2025;NORMAL;1858;APROVADA;REALIZADA
25;2025-05-02;NF 2025/282;11209;27174.0;288.61;05/05/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-05-02;NF 960;11208;27186.0;2100.0;05/05/2025;NORMAL;1856;APROVADA;REALIZADA
1;2025-04-30;NF 973697;11162;27193.0;2616.0;05/05/2025;NORMAL;1858;APROVADA;REALIZADA
11;2025-04-30;NF 5381;11156;27195.0;285.0;05/05/2025;NORMAL;1858;APROVADA;REALIZADA
25;2025-04-30;BALCAO DE VALET P/ ESTACIONAMENTO;11164;;3890.0;;ALTA;1856;ATENDIDA;PENDENTE
841;2025-04-30;NF 22;11171;27194.0;16000.0;05/05/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-04-30;NF 62;11173;27185.0;64740.0;05/05/2025;NORMAL;1856;ATENDIDA;REALIZADA
842;2025-04-30;CONTRATO LED WAVE;11174;27574.0;106871.96;20/05/2025;NORMAL;1856;APROVADA;PENDENTE
1;2025-04-29;NF 227;11118;27097.0;950.0;29/04/2025;NORMAL;1856;APROVADA;REALIZADA
1;2025-04-29;MATERIAIS PARA MANUTENCAO;11121;27094.0;1572.73;29/04/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-04-29;COMPRA DE MATERIAIS;11134;27197.0;627.27;05/05/2025;ALTA;1856;APROVADA;PENDENTE
1;2025-04-29;REFERENTE A INSTALACAO DE PELICULA NO MOVEL DA PORTARIA;11138;27105.0;670.0;29/04/2025;NORMAL;1856;APROVADA;REALIZADA
1;2025-04-29;;11151;27109.0;1800.0;29/04/2025;ALTA;1856;APROVADA;PENDENTE
5;2025-04-29;RECARGA DE EXTINTORES DO OUTLET;11128;27103.0;90.0;29/04/2025;NORMAL;1856;APROVADA;REALIZADA
8;2025-04-29;NF 230;11133;27102.0;330.0;29/04/2025;NORMAL;1858;APROVADA;REALIZADA
10;2025-04-29;RECARGA DOS EXTINTORES DE RECIFE;11119;27104.0;975.0;29/04/2025;NORMAL;1856;APROVADA;REALIZADA
25;2025-04-29;NF 21793;11123;27100.0;715.9;29/04/2025;NORMAL;1858;APROVADA;REALIZADA
25;2025-04-29;NF 21792;11136;27101.0;715.9;29/04/2025;NORMAL;1858;APROVADA;REALIZADA
605;2025-04-29;COMPRA DE CANTONEIRA EM EVA;11120;27110.0;317.84;02/05/2025;NORMAL;1856;APROVADA;PENDENTE
607;2025-04-29;SERVICO DE CONSERVCAO DO MOVEL;11137;27099.0;820.0;29/04/2025;NORMAL;1856;APROVADA;REALIZADA
1;2025-04-28;COMPRA DE LIXADEIRA;11092;27238.0;459.0;11/05/2025;NORMAL;1856;APROVADA;PENDENTE
1;2025-04-28;VIDRO DA GUARITA;11097;27064.0;3227.0;29/04/2025;NORMAL;1856;APROVADA;REALIZADA
1;2025-04-28;MATERIAS REFERENTE PARA PINTURA DA GUARITA;11111;27096.0;2082.0;29/04/2025;NORMAL;1858;APROVADA;REALIZADA
9;2025-04-28;NF 380;11104;27066.0;326.0;29/04/2025;NORMAL;1858;APROVADA;REALIZADA
13;2025-04-28;NF 37;11082;27068.0;600.0;29/04/2025;NORMAL;1858;APROVADA;REALIZADA
841;2025-04-28;NF 3190;11101;27067.0;6050.0;29/04/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-04-25;SONEX PARA MANUTENCAO DO SHOWROOM;11060;27092.0;5538.0;14/05/2025;ALTA;1856;APROVADA;PENDENTE
9;2025-04-25;NF 78;11063;27065.0;2100.0;29/04/2025;NORMAL;1858;APROVADA;REALIZADA
18;2025-04-25;FACILITIES;11055;27039.0;1.0;25/04/2025; / DESMONTAGEM DAS PRATELEIRAS;1858;APROVADA;FACILITIES
18;2025-04-25;6652,8;11071;27058.0;1.0;28/04/2025; / BALCAO, TROCA DE FORMICA, FITA DE BORDA;1858;APROVADA;NORMAL
842;2025-04-25;NF 646665;11093;27070.0;87.47;29/04/2025;NORMAL;1856;APROVADA;REALIZADA
842;2025-04-25;MATERIAIS PARA A OBRA DO PHG;11094;27069.0;107.66;29/04/2025;NORMAL;1856;APROVADA;REALIZADA
8;2025-04-24;INSTALACAO DE ACRILICO DA ESCADA;11031;27029.0;705.0;25/04/2025;NORMAL;1856;APROVADA;REALIZADA
10;2025-04-24;;11033;;78.66;;NORMAL;1856;APROVADA;PENDENTE
821;2025-04-24;OBRA BRAVISSIMA;11046;27041.0;116203.88;25/04/2025;NORMAL;1856;APROVADA;REALIZADA
842;2025-04-24;NF 8187;11054;27119.0;170720.0;30/04/2025;NORMAL;1856;APROVADA;REALIZADA
1;2025-04-23;;11007;27055.0;513.0;29/04/2025;NORMAL;1856;APROVADA;PENDENTE
1;2025-04-23;;11008;27054.0;4117.26;23/05/2025;ALTA;1856;APROVADA;PENDENTE
8;2025-04-23;NF 132;11012;27004.0;2880.0;24/04/2025;NORMAL;1858;APROVADA;REALIZADA
13;2025-04-23;NF 361;11015;27005.0;350.0;24/04/2025;NORMAL;1858;APROVADA;REALIZADA
19;2025-04-23;;11013;27051.0;584.25;28/04/2025;ALTA;1856;APROVADA;PENDENTE
821;2025-04-22;ILHAS TINTA BRAVISSIMA;11006;27006.0;516.62;24/04/2025;NORMAL;1856;APROVADA;REALIZADA
842;2025-04-22;REFERENTE A INSTALACAO MECANICA DO AR CONDICIONADO;11000;27001.0;15000.0;24/04/2025;NORMAL;1856;ATENDIDA;REALIZADA
842;2025-04-22;MATERIAIS OBRA PHG;11002;27003.0;114.5;24/04/2025;NORMAL;1856;APROVADA;REALIZADA
842;2025-04-22;MATERIAIS OBRA PHG;11005;27002.0;338.26;24/04/2025;NORMAL;1856;APROVADA;REALIZADA
25;2025-04-17;NF 546;10968;26958.0;765.0;17/04/2025;NORMAL;1856;APROVADA;REALIZADA
821;2025-04-17;FORNECIMENTO E INSTALACAO DO FORRO TENCIONADO;10942;26976.0;150000.0;22/04/2025;NORMAL;1856;ATENDIDA;REALIZADA
821;2025-04-17;REFERENTE A LIMPEZA REALIZADA NO APARTAMENTO;10971;26975.0;1830.0;22/04/2025;NORMAL;1856;APROVADA;REALIZADA
1;2025-04-16;PORTA DE GIRO EM ALUMINIO LINHA;10953;26959.0;3000.0;17/04/2025;NORMAL;1856;ATENDIDA;REALIZADA
8;2025-04-16;SERVICO REFRENTE A TROCA DE LAMPADAS E FIXACAO DA ESCADA DO MEZANINO;10943;26962.0;1039.0;17/04/2025;NORMAL;1858;APROVADA;REALIZADA
10;2025-04-16;1;10948;26961.0;0.0;17/04/2025; / TROCA DA TOMADA DO BALCAO DE ATENDIMENTOS ;1858;APROVADA; / INSTALACAO DE PRATELEIRA PARA MICRO-ONDAS E PORTA COPOS DESCATAVEIS
1;2025-04-15;REFERENTE A OBRA DO TELHADO;10925;26935.0;3785.44;24/04/2025;ALTA;1856;APROVADA;PENDENTE
25;2025-04-15;REFERENTE A ELABORACAO DA PMOC E ART;10928;26929.0;900.0;16/04/2025;NORMAL;1856;APROVADA;REALIZADA
27;2025-04-15;ELABORACAO DA PMOC E ART;10929;26930.0;500.0;16/04/2025;NORMAL;1856;APROVADA;REALIZADA
1;2025-04-14;SERVICO REFERENTE A INSTALACAO ELETRICA PARA MAQUINARIO;10900;26889.0;7011.0;15/04/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-04-14;SERVICO REFERENTE A LOCACAO DE CACAMBA PARA REMOCAO DE ENTULHO;10901;26888.0;450.0;15/04/2025;NORMAL;1858;APROVADA;REALIZADA
25;2025-04-14;SERVICO DE JARDINAGEM;10911;26891.0;754.2;15/04/2025;NORMAL;1856;APROVADA;REALIZADA
1;2025-04-11;COMPRA DE MATERIAL, LANTERNA LED COB;10884;26914.0;170.91;24/04/2025;NORMAL;1858;APROVADA;PENDENTE
1;2025-04-11;NF 3191;10891;26886.0;950.0;15/04/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-04-11;NF 822;10892;26887.0;3364.2;15/04/2025;NORMAL;1858;ATENDIDA;REALIZADA
8;2025-04-11;NF 226;10893;26890.0;670.0;15/04/2025;NORMAL;1858;APROVADA;REALIZADA
19;2025-04-11;SERVICO REFERENTE A VISITA EMERGENCIAL E SUBSTITUICAO DE LAMPADAS;10880;26852.0;500.0;14/04/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-04-10;SEGUIR COMPRA CONFORME DESCRICAO ENVIADA POR EMAIL;10846;26867.0;3855.25;17/04/2025;ALTA;1856;APROVADA;PENDENTE
1;2025-04-10;MATERIAIS PARA MANUTENCAO;10858;26861.0;1191.43;17/04/2025;ALTA;1856;APROVADA;PENDENTE
1;2025-04-10;REFERENTE AS HORAS EXTRAS DO SERVICO DE SEGURANCA DA FABRICA;10861;26823.0;5885.83;11/04/2025;NORMAL;1856;APROVADA;REALIZADA
1;2025-04-10;MNAUTENCAO NOS BEBEDOUROS DA FABRICA;10868;26826.0;3480.0;11/04/2025;NORMAL;1856;APROVADA;REALIZADA
11;2025-04-10;REFERENTE A MANUTENCAO PREVENTIVA DAS MAQUINAS DE COSTURA DE RIBEIRAO;10867;26825.0;444.0;11/04/2025;NORMAL;1856;APROVADA;REALIZADA
30;2025-04-10;BANQUETA PARA O MATARAZZO;10857;26855.0;582.33;30/04/2025;ALTA;1856;APROVADA;PENDENTE
30;2025-04-10;MANUTENCAO DOS BEBDOUROS DA LOJA;10870;26828.0;640.0;11/04/2025;NORMAL;1856;APROVADA;REALIZADA
841;2025-04-10;MANUTENCAO PREVENTIVA DO BEBEDOURO DO BELA CINTRA;10869;26827.0;320.0;11/04/2025;NORMAL;1856;APROVADA;REALIZADA
842;2025-04-10;REFERENTE A ADMINITRACAO DA OBRA  DURANTE O MES DE ABRIL;10974;26974.0;10000.0;22/04/2025;NORMAL;1856;APROVADA;REALIZADA
842;2025-04-10;LOCACAO DE CARRINHO PARA TRANSPORTE DE MATERIAS;10980;26973.0;350.0;22/04/2025;NORMAL;1856;APROVADA;REALIZADA
842;2025-04-10;REFERENTE A PINTURA DO MEZANINO DA OBRA PHG;10981;26971.0;5000.0;22/04/2025;NORMAL;1856;APROVADA;REALIZADA
842;2025-04-10;REFERENTE AO SPK DA OBRA PHG;10982;26972.0;4800.0;22/04/2025;NORMAL;1856;APROVADA;REALIZADA
842;2025-04-10;SERVICO DE SERRALHERIA DO PHG;10983;26997.0;19500.0;24/04/2025;NORMAL;1856;APROVADA;REALIZADA
842;2025-04-10;QUADRO ELETRICO DO PHG;10984;26998.0;14000.0;24/04/2025;NORMAL;1856;ATENDIDA;REALIZADA
842;2025-04-10;REFERENTE AO AR CONDICIONADO DO PHG;10991;27021.0;15000.0;24/04/2025;NORMAL;1856;APROVADA;REALIZADA
842;2025-04-10;REMOCAO DE ENTULHO DO PHG;10992;26999.0;3000.0;24/04/2025;NORMAL;1856;APROVADA;REALIZADA
842;2025-04-10;REFERENTE AO ACOMPANHAMENTO DA COSNTRUTORA DA OBRA DO PHG;10997;27000.0;15000.0;24/04/2025;NORMAL;1856;APROVADA;REALIZADA
5;2025-04-09;TAPETE PARA O OUTLET;10832;26800.0;713.35;21/04/2025;NORMAL;1856;APROVADA;PENDENTE
8;2025-04-09;SERVICO REFERENTE A MANUTENCAO NOS LETREIROS DE ENTRADA;10837;26792.0;565.0;10/04/2025;NORMAL;1858;APROVADA;REALIZADA
18;2025-04-09;COMPRA DE UM ASPIRADOR PARA O PATIO BATEL;10827;26817.0;605.24;14/04/2025;NORMAL;1856;APROVADA;PENDENTE
18;2025-04-09;PRODUTO REFERENTE AO SUPORTE DE ROLO PARA EMBALAR ROUPAS;10830;26794.0;460.0;10/04/2025;NORMAL;1858;APROVADA;REALIZADA
9;2025-04-08;DEDETIZACAO DO LAGO SUL;10797;26754.0;737.1;08/04/2025;NORMAL;1856;APROVADA;REALIZADA
821;2025-04-08;COMPRA REFERENTE AOS MATERIAIS UTILIZADOS PARA A OBRA;10813;26781.0;9073.3;09/04/2025;NORMAL;1858;ATENDIDA;REALIZADA
841;2025-04-08;SERVICO REFERENTE AO JARDIM DE COSTELAS DE ADAO;10818;26786.0;3650.0;09/04/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-04-08;COMPRA REFERENTE AOS MATERIAIS PARA OBRA PHG;10810;26767.0;67269.0;08/04/2025;NORMAL;1858;ATENDIDA;REALIZADA
842;2025-04-08;NF 287015;10816;26782.0;2250.0;09/04/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-04-08;REFERENTE A COMPRA DE AR CONDICIONADO PARA A NOSSA OBRA PHG;10820;26784.0;22988.47;09/04/2025;NORMAL;1856;ATENDIDA;REALIZADA
843;2025-04-08;NF 20633;10807;26765.0;295.0;08/04/2025;NORMAL;1858;APROVADA;REALIZADA
1;2025-04-07;COMPRA VENTILADOR DE TETO;10777;26772.0;315.0;10/04/2025;NORMAL;1858;APROVADA;PENDENTE
1;2025-04-07;LINK DO MATERIAL ENVIADO POR EMAIL;10778;26745.0;295.0;10/04/2025;NORMAL;1856;APROVADA;PENDENTE
1;2025-04-07;FITA ANTIDERRAPANTE;10779;26813.0;1290.8;10/04/2025;ALTA;1856;APROVADA;PENDENTE
821;2025-04-07;COMPRA DE TINTAS PARA PINTURA DO APARTAMENTO;10790;26756.0;515.74;08/04/2025;NORMAL;1858;APROVADA;REALIZADA
842;2025-04-07;FACHADA DA LOJA PHG;10774;26757.0;64020.0;08/04/2025;NORMAL;1856;APROVADA;REALIZADA
842;2025-04-07;COMPRA REFERENTE AS BANQUETAS;10780;26759.0;35744.64;08/04/2025;NORMAL;1858;ATENDIDA;REALIZADA
1;2025-04-04;COLETA DE AGUA DA CALDEIRA PARA ANALISE;10761;26730.0;703.5;07/04/2025;NORMAL;1856;APROVADA;REALIZADA
5;2025-04-04;NF 78;10757;26732.0;6465.0;07/04/2025;NORMAL;1858;APROVADA;REALIZADA
11;2025-04-04;SERVICO REFERENTE A INSTALACAO DE LEDS NO BACKLIGHT;10767;26728.0;750.0;07/04/2025;NORMAL;1858;APROVADA;REALIZADA
25;2025-04-04;SERVICO REFERENTE PULVERIZACAO DE JARDIM;10762;26729.0;960.0;07/04/2025;NORMAL;1858;APROVADA;REALIZADA
607;2025-04-04;COMPRA DE UM ASPIRADOR DE PO E UM EXTENSOR;10756;26742.0;798.56;10/04/2025;NORMAL;1856;APROVADA;PENDENTE
821;2025-04-03;ICAMENTO DAS PECAS DE MARCENARIA DO BRAVISSIMA;10726;26688.0;3490.0;04/04/2025;NORMAL;1856;APROVADA;REALIZADA
