Empresa;Data;Prestador;Tipo;Descricao_Item;Solicitação;Pedido;Vl_Solicitacao_Total;Dt_Preventrega;Ds_Prioridade;Usuario;Situacao;Numero_NF;Vencimento_NF
1;2023-08-21;;Compra;;1998;16123.0;111.59;25/08/2023;ALTA;1856;APROVADA;;
1;2023-08-21;;Compra;;2006;16099.0;198.0;23/08/2023;ALTA;1856;APROVADA;;
8;2023-08-21;Seguir O Modelo Enviado Por E;Outro;;2009;;656.4;;ALTA;1856;APROVADA;;
11;2023-08-21;Vencimento 25/08;Outro;;1994;16037.0;750.0;21/08/2023;ALTA;1853;APROVADA;;25/08
13;2023-08-21;;Outro;;1999;16047.0;262.53;21/08/2023;ALTA;1856;APROVADA;25440;01/09/2023
13;2023-08-21;;Outro;;2000;16048.0;1045.63;21/08/2023;ALTA;1856;APROVADA;996;25/08/2023
13;2023-08-21;;Outro;;2003;16049.0;1110.63;21/08/2023;ALTA;1856;APROVADA;997;25/08/2023
24;2023-08-21;;Outro;;2004;16050.0;1095.01;21/08/2023;ALTA;1856;APROVADA;485;
25;2023-08-21;;Outro;;1996;16045.0;650.0;21/08/2023;ALTA;1856;APROVADA;2023;01/09/2023
25;2023-08-21;;Outro;;2007;16065.0;1290.0;22/08/2023;ALTA;1856;APROVADA;2023;01/09/2023
30;2023-08-21;;Compra;;2008;16055.0;42167.0;21/08/2023;ALTA;1856;APROVADA;;
24;2023-08-20;;Outro;;1995;16039.0;500.0;21/08/2023;ALTA;1856;APROVADA;2023;01/09/2023
24;2023-08-20;;Outro;;1997;16044.0;1890.0;21/08/2023;ALTA;1856;APROVADA;2023;24/08/2023
1;2023-08-17;;Outro;;1971;16019.0;3000.0;17/08/2023;ALTA;1856;APROVADA;2293;01/09/2023
1;2023-08-17;;Outro;;1974;16021.0;800.0;17/08/2023;ALTA;1856;APROVADA;2295;01/09/2023
2;2023-08-17;;Compra;;1970;16046.0;2231.57;21/08/2023;ALTA;1856;APROVADA;;
5;2023-08-17;;Outro;;1979;16017.0;500.0;17/08/2023;ALTA;1856;APROVADA;2301;01/09/2023
22;2023-08-17;;Outro;;1976;16022.0;900.0;17/08/2023;ALTA;1856;APROVADA;2296;
23;2023-08-17;;Outro;;1980;16018.0;400.0;17/08/2023;ALTA;1856;APROVADA;2302;01/09/2023
25;2023-08-17;;Outro;;1984;16033.0;2750.0;21/08/2023;ALTA;1856;APROVADA;2023;
402;2023-08-17;;Outro;;1973;16020.0;2000.0;17/08/2023;ALTA;1856;APROVADA;2294;01/09/2023
605;2023-08-17;;Outro;;1978;16016.0;180.0;17/08/2023;ALTA;1856;APROVADA;2300;01/09/2023
1;2023-08-16;;Outro;;1960;15993.0;15000.0;16/08/2023;ALTA;1853;APROVADA;3;
1;2023-08-16;Nfs 12;Outro;;1962;15994.0;15000.0;16/08/2023;ALTA;1853;APROVADA;;
2;2023-08-16;;Outro;;1964;16014.0;250.0;17/08/2023;ALTA;1856;APROVADA;2298;01/09/2023
13;2023-08-16;;Outro;;1957;15982.0;460.0;16/08/2023;ALTA;1856;APROVADA;11086;03/09/2023
14;2023-08-16;;Outro;;1965;16015.0;270.0;17/08/2023;ALTA;1856;APROVADA;2299;01/09/2023
607;2023-08-16;;Outro;;1963;16013.0;180.0;17/08/2023;ALTA;1856;APROVADA;2297;01/09/2023
1;2023-08-15;;Compra;;1939;15965.0;6849.6;15/08/2023;ALTA;1853;APROVADA;369609;
30;2023-08-15;;Outro;;1951;15981.0;27609.87;16/08/2023;ALTA;1856;APROVADA;31423;21/08/2023
30;2023-08-15;;Outro;;1952;15980.0;5953.52;16/08/2023;ALTA;1856;APROVADA;31422;21/08/2023
30;2023-08-15;;Outro;;1954;15976.0;127.4;16/08/2023;ALTA;1852;APROVADA;;
1;2023-08-14;;Compra;;1915;15947.0;729.0;14/08/2023;NORMAL;1853;APROVADA;396013;
1;2023-08-14;;Compra;;1920;16269.0;2050.19;06/09/2023;ALTA;1853;APROVADA;;
1;2023-08-14;;Outro;;1921;15942.0;6400.0;14/08/2023;ALTA;1856;APROVADA;19;
1;2023-08-14;Total Do Pedido R$ 1.763,09;Outro;;1924;15967.0;1595.52;15/08/2023;ALTA;1856;APROVADA;;
18;2023-08-14;;Outro;;1927;15955.0;2120.0;15/08/2023;ALTA;1856;APROVADA;363;
18;2023-08-14;;Outro;;1928;15956.0;1980.0;15/08/2023;ALTA;1856;APROVADA;1018;28/08/2023
22;2023-08-14;01 Steamer Atencao  Equipamento 110V;Outro;;1923;16548.0;387.9;26/09/2023;ALTA;1856;APROVADA;;
23;2023-08-14;;Outro;;1922;15943.0;400.0;14/08/2023;ALTA;1856;APROVADA;18;
1;2023-08-11;;Outro;;1909;16140.0;1200.0;28/08/2023;ALTA;1853;APROVADA;19170;28/08
8;2023-08-11;;Outro;;1906;15925.0;1964.26;14/08/2023;ALTA;1853;APROVADA;35;16/08
18;2023-08-11;;Outro;;1903;15924.0;250.0;14/08/2023;MEDIA;1853;APROVADA;236;
24;2023-08-10;;Outro;;1897;15912.0;350.0;10/08/2023;MEDIA;1853;APROVADA;2023;
25;2023-08-10;Nfs 2023/23 Programar Pagamento 16/08;Outro;;1891;15970.0;20166.13;15/08/2023;ALTA;1853;APROVADA;;
1;2023-08-09;;Compra;;1874;15891.0;282.0;09/08/2023;ALTA;1856;APROVADA;47304;06/09/2023
1;2023-08-09;;Outro;;1881;16002.0;10270.0;17/08/2023;ALTA;1856;APROVADA;183;
1;2023-08-09;;Outro;;1882;15907.0;1032.38;10/08/2023;ALTA;1856;APROVADA;445256;25/08/2023
1;2023-08-09;;Outro;;1883;15908.0;34.5;10/08/2023;ALTA;1856;APROVADA;444369;24/09/2023
1;2023-08-09;;Outro;;1885;15909.0;7717.2;10/08/2023;ALTA;1853;APROVADA;75;14/08
8;2023-08-09;;Outro;;1879;15895.0;380.0;09/08/2023;ALTA;1856;APROVADA;471;
9;2023-08-09;;Outro;;1876;15893.0;200.0;09/08/2023;ALTA;1856;APROVADA;473;
9;2023-08-09;;Outro;;1877;15894.0;530.0;09/08/2023;ALTA;1856;APROVADA;472;
10;2023-08-09;;Outro;;1867;15902.0;600.0;10/08/2023;ALTA;1856;APROVADA;139;
10;2023-08-09;;Outro;;1868;15903.0;600.0;10/08/2023;ALTA;1856;APROVADA;140;
10;2023-08-09;;Outro;;1869;15904.0;600.0;10/08/2023;ALTA;1856;APROVADA;141;
10;2023-08-09;;Outro;;1870;15905.0;600.0;10/08/2023;ALTA;1856;APROVADA;142;
10;2023-08-09;;Outro;;1871;15906.0;600.0;10/08/2023;ALTA;1856;APROVADA;143;
24;2023-08-09;;Outro;;1873;15887.0;170.0;09/08/2023;ALTA;1856;APROVADA;2323;
25;2023-08-09;;Outro;;1872;15885.0;120.0;09/08/2023;ALTA;1856;APROVADA;2023;
28;2023-08-09;;Outro;;1884;15930.0;900.0;14/08/2023;ALTA;1856;APROVADA;184;
30;2023-08-09;;Outro;;1865;15910.0;2894.36;10/08/2023;ALTA;1853;APROVADA;12;
1;2023-08-08;;Outro;;1855;15875.0;800.0;09/08/2023;ALTA;1856;APROVADA;086;18/08/2023
1;2023-08-08;;Outro;;1856;15900.0;2947.01;10/08/2023;ALTA;1856;APROVADA;375274;24/08/2023
1;2023-08-08;;Outro;;1858;15872.0;2425.49;09/08/2023;ALTA;1856;APROVADA;099;18/08/2023
1;2023-08-08;06 Cadeiras Com Rodizio Modelo Padrao Que Utilizamos No Adm Da Nossa Fabrica;Outro;;1863;15918.0;2310.0;18/08/2023;ALTA;1856;APROVADA;;
18;2023-08-08;;Outro;;1861;15842.0;360.0;08/08/2023;ALTA;1856;APROVADA;1011;16/08/2023
18;2023-08-08;;Outro;;1862;15843.0;410.4;08/08/2023;ALTA;1856;APROVADA;1010;25/08/2023
30;2023-08-08;;Outro;;1864;15849.0;2180.0;08/08/2023;ALTA;1856;APROVADA;02769;10/08/2023
1;2023-08-07;;Outro;;1834;15868.0;2175.0;09/08/2023;MEDIA;1856;APROVADA;980;25/08/2023
1;2023-08-07;;Outro;;1847;15848.0;67306.84;08/08/2023;ALTA;1856;APROVADA;;
9;2023-08-07;;Compra;;1851;15835.0;7.0;08/08/2023;ALTA;1856;APROVADA;000;14/08/2023
19;2023-08-07;;Compra;;1849;15938.0;1416.68;14/08/2023;ALTA;1856;APROVADA;;
25;2023-08-07;;Outro;;1835;15869.0;266.48;09/08/2023;ALTA;1856;APROVADA;2023;
30;2023-08-07;;Outro;;1833;15824.0;2361.95;07/08/2023;ALTA;1856;APROVADA;4266;15/08/2023
22;2023-08-05;;Outro;;1832;15827.0;707.0;07/08/2023;MEDIA;1856;APROVADA;7932;21/08/2023
30;2023-08-04;;Outro;;1820;15823.0;4815.0;07/08/2023;MEDIA;1853;APROVADA;42032;30/08
1;2023-08-03;;Outro;;1797;15856.0;9956.86;11/08/2023;ALTA;1851;APROVADA;;
1;2023-08-03;;Outro;;1798;15874.0;9883.58;11/08/2023;ALTA;1851;APROVADA;;
1;2023-08-03;;Outro;;1806;15831.0;8390.03;08/08/2023;ALTA;1853;ATENDIDA;303;09/08
1;2023-08-03;;Compra;;1809;15962.0;1350.52;22/08/2023;ALTA;1853;APROVADA;;
1;2023-08-03;;Outro;;1811;15847.0;21505.8;08/08/2023;ALTA;1852;ATENDIDA;;
9;2023-08-03;;Outro;;1801;15834.0;316.0;08/08/2023;ALTA;1856;APROVADA;62476;10/08/2023
10;2023-08-03;;Outro;;1807;15837.0;2376.0;08/08/2023;ALTA;1856;APROVADA;262;10/08/2023
11;2023-08-03;;Outro;;1800;15812.0;400.0;03/08/2023;ALTA;1853;APROVADA;1859;
11;2023-08-03;;Outro;;1814;15822.0;300.0;07/08/2023;ALTA;1853;APROVADA;722;
18;2023-08-03;Nfs 741 Programar Pagamento Para O Dia 11/08;Outro;;1812;15821.0;575.0;07/08/2023;MEDIA;1853;APROVADA;;
25;2023-08-03;;Outro;;1792;15807.0;5018.0;03/08/2023;ALTA;1853;APROVADA;428;11/08
25;2023-08-03;;Outro;;1796;15800.0;700.0;03/08/2023;MEDIA;1853;APROVADA;2023;
