Empresa;Data;Situacao;Usuario;Solicitação;Nr_nf;Sku;Dt_Preventrega;Pedido;Ds_Prioridade;Ds_Compra;Vl_Solicitacao_Total;Cod_Ccusto;Obs_lin1;Obs_lin2;Obs_lin3;Obs_lin4
402;01/02/2023;APROVADA;1853;1013;;5011096;;;NORMAL;;4328.6;302010000;;;;
19;01/02/2023;APROVADA;1850;1014;433.0;5007834;08/02/2023;13976;NORMAL;;6.68;999;LINK ENVIADO POR EMAIL;;;
28;02/02/2023;APROVADA;1852;1017;902400.0;5004481;06/02/2023;13934;ALTA;;1092.8;403050000;;;;
1;02/02/2023;APROVADA;1853;1019;259343.0;5010548;08/02/2023;13964;ALTA;;179.7;302010000;;;;
28;03/02/2023;APROVADA;1853;1020;;5011107;;;NORMAL;;10737.5;403050000;;;;
1;03/02/2023;APROVADA;1853;1022;4592.0;5005267;07/02/2023;13949;NORMAL;;500.52;302010000;NF 4592 O MATERIAL JA FOI ENTREGUE;;;
1;03/02/2023;APROVADA;1853;1023;3260.0;5009379;07/02/2023;13945;NORMAL;;1600.0;302010000;NF 3260 O PRODUTO JA FOI ENTREGUE;;;
1;07/02/2023;APROVADA;1853;1030;194083.0;5005516;14/02/2023;14035;ALTA;;3425.67;302010000;;;;
25;08/02/2023;APROVADA;1853;1035;397.0;5011133;13/02/2023;14021;NORMAL;;239.7;302010000;;;;
28;08/02/2023;APROVADA;1853;1038;;5004806;08/02/2023;13986;NORMAL;;748.0;403050000;;;;
402;08/02/2023;APROVADA;1853;1039;13031.0;5011148;09/02/2023;13992;NORMAL;;450.0;302010000;;;;
1;08/02/2023;APROVADA;1853;1040;44357.0;5004806;09/02/2023;13990;NORMAL;;748.0;403050000; NF 44357 O MATERIAL JA FOI ENTREGUE NO GALPAO;;;
13;09/02/2023;APROVADA;1850;1043;19925.0;5002060;16/02/2023;14097;NORMAL;;219.9;999;ENVIADO POR EMAIL;;;
1;09/02/2023;APROVADA;1853;1044;12494.0;5005341;14/02/2023;14051;NORMAL;;953.4;302010000;NF 12494 O MATERIAL JA FOI ENTREGUE;;;
22;09/02/2023;APROVADA;1853;1045;13042.0;5006771;09/02/2023;13993;NORMAL;;288.0;302010000;NF 13042 O MATERIAL JA FOI ENTREGUE;;;
14;09/02/2023;APROVADA;1853;1046;13044.0;5006771;09/02/2023;13997;NORMAL;;197.0;302010000;NF 13044 O MATERIAL JA FOI ENTREGUE;;;
605;09/02/2023;APROVADA;1853;1047;;5006773;;;NORMAL;;308.0;302010000;NF 13046 O MATERIAL JA FOI ENTREGUE;;;
2;09/02/2023;APROVADA;1853;1048;13047.0;5006773;09/02/2023;13999;NORMAL;;248.0;302010000;NF 13047 O MATERIAL JA FOI ENTREGUE;;;
1;09/02/2023;APROVADA;1853;1050;44381.0;5005643;09/02/2023;14001;NORMAL;;207.0;403050000;NF 44381 O MATERIAL JA FOI ENTREGUE;;;
13;10/02/2023;APROVADA;1850;1051;55582.0;5001412;05/04/2023;14618;ALTA;;861.28;999;MODELOS ENVIADO POR EMAIL;;;
22;10/02/2023;APROVADA;1853;1052;;5006773;;;NORMAL;;108.0;302010000;NF 13043 O MATERIAL JA FOI ENTREGUE;;;
28;13/02/2023;APROVADA;1852;1054;5785249.0;5010153;23/02/2023;14136;ALTA;;5071.59;403050000;;;;
28;14/02/2023;ATENDIDA;1852;1058;2653.0;674717;14/02/2023;14041;ALTA;FACILITIES;7411.0;403050000;NF 2653;NF 2653;;
25;14/02/2023;APROVADA;1853;1060;2937.0;5011055;14/02/2023;14048;NORMAL;;1600.0;302010000;NF 2937 O MATERIAL JA FOI ENTREGUE;;;
1;14/02/2023;APROVADA;1853;1061;44407.0;5010172;14/02/2023;14049;NORMAL;;580.0;403050000;NF 44407 O MATERIAL JA FOI ENTREGUE;;;
1;14/02/2023;APROVADA;1853;1062;4601.0;5004908;23/02/2023;14122;NORMAL;;1094.61;302010000;NF 4601 O MATERIAL JA FOI ENTREGUE;;;
605;14/02/2023;APROVADA;1850;1064;19927.0;5002060;22/02/2023;14104;MEDIA;;219.9;999;ESPECIFICACOES POR EMAIL;;;
1;15/02/2023;APROVADA;1853;1065;435871.0;675028;27/02/2023;14158;ALTA;;8568.1;302010000;;;;
8;15/02/2023;APROVADA;1853;1066;292.0;5011160;15/02/2023;14068;NORMAL;;1890.0;302010000;NF 292 O MATERIAL JA FOI ENTREGUE;;;
1;15/02/2023;APROVADA;1853;1067;5437.0;5011167;27/02/2023;14162;NORMAL;;259.6;302010000;COMPRAR OS ITENS DE ACORDO COM OS MODELOS DO EMAIL;;;
1;15/02/2023;APROVADA;1853;1068;1124.0;5004279;23/02/2023;14127;NORMAL;;10589.97;302010000;NF 1124 O MATERIAL JA FOI ENTREGUE;;;
1;15/02/2023;APROVADA;1851;1069;137125.0;5000264;22/02/2023;14108;ALTA;;1364.54;302030000;;;;
1;16/02/2023;APROVADA;1853;1074;217709.0;5010998;16/02/2023;14095;NORMAL;;180.7;302010000;NF 217709 O MATERIAL JA FOI ENTREGUE;;;
1;16/02/2023;APROVADA;1853;1075;197557.0;5005271;02/03/2023;14206;ALTA;;1024.19;302010000;;;;
1;17/02/2023;ATENDIDA;1850;1080;690364.0;675040;06/03/2023;14252;NORMAL;;3958.0;999;MODELO ENVIADO POR EMAIL;;;
1;17/02/2023;APROVADA;1850;1081;;5000004;03/03/2023;14190;ALTA;;1367.0;999;FAVOR SEGUIR ESPECIFICACOES ENVIADA POR EMAIL;;;
8;17/02/2023;APROVADA;1853;1082;443.0;650461;23/02/2023;14130;NORMAL;;1290.0;302010000;NF 443 O MATERIAL JA FOI ENTREGUE;;;
1;17/02/2023;APROVADA;1850;1083;;5003259;27/02/2023;14150;ALTA;;180.0;999;ENVIADO POR EMAIL ATENCAO CAPSULA NESPRESSO PARA RECEPCAO;;;
28;22/02/2023;APROVADA;1853;1085;5549.0;5011214;27/02/2023;14155;NORMAL;;2093.52;403050000;NF 5549 O MATERIAL JA FOI ENTREGUE;;;
1;22/02/2023;APROVADA;1853;1087;5548.0;5000192;23/02/2023;14131;NORMAL;;452.99;302010000;NF 5548 O MATERIAL JA FOI ENTREGUE;;;
1;22/02/2023;APROVADA;1853;1088;37153.0;5009399;28/02/2023;14177;MEDIA;;292.9;302010000;;;;
1;23/02/2023;APROVADA;1851;1090;4783106.0;5000387;07/03/2023;14232;ALTA;;9808.02;302030000;;;;
1;23/02/2023;APROVADA;1853;1091;61059.0;5011254;23/02/2023;14140;NORMAL;;345.6;302010000;NF 61059;;;
1;23/02/2023;APROVADA;1851;1093;269237.0;5005654;06/03/2023;14198;ALTA;;8461.87;302030000;;;;
1;23/02/2023;APROVADA;1851;1094;4783106.0;5000386;07/03/2023;14232;ALTA;;9203.61;302030000;;;;
1;24/02/2023;APROVADA;1850;1097;17106485.0;5004955;01/03/2023;14189;ALTA;;602.7;999;MODELO ENVIADO POR EMAIL;;;
1;24/02/2023;APROVADA;1853;1098;1512749.0;5011256;27/02/2023;14149;NORMAL;;8118.23;302010000;NF 1512474  NF 1512284 NF 1512749 OS MATERIAIS JA FORAM ENTREGUES;;;
1;01/03/2023;APROVADA;1853;1109;44610.0;5006391;01/03/2023;14195;NORMAL;;585.0;403050000;NF 44610 O MATERIAL JA FOI ENTREGUE;;;
1;01/03/2023;APROVADA;1853;1110;4949884.0;5011287;09/03/2023;14309;MEDIA;;4736.47;302010000;;;;
1;01/03/2023;APROVADA;1851;1112;454493.0;5000264;07/03/2023;14265;ALTA;;7963.6;302030000;;;;
25;02/03/2023;APROVADA;1853;1113;50501.0;5009494;02/03/2023;14207;NORMAL;;343.76;302010000;NF 50501 O MATERIAL JA FOI ENTREGUE;;;
1;02/03/2023;APROVADA;1850;1115;5418.0;5003696;10/03/2023;14223;ALTA;;3523.2;999;MODELO ENVIADO POR EMAIL;;;
25;03/03/2023;APROVADA;1853;1116;40147.0;5011338;09/03/2023;14316;ALTA;;280.3;302010000;;;;
1;03/03/2023;APROVADA;1850;1117;223998.0;5006038;15/03/2023;14276;ALTA;;2082.0;999;SEGUIR MODELO ENVIADO POR EMAIL;;;
1;03/03/2023;APROVADA;1853;1119;44694.0;5006391;06/03/2023;14247;NORMAL;;1289.0;403050000;NF 44694 O MATERIAL JA FOI ENTREGUE;;;
1;03/03/2023;APROVADA;1852;1120;;5011314;;;NORMAL;;60517.05;403010000;;;;
1;03/03/2023;APROVADA;1853;1121;10912.0;5011339;07/03/2023;14274;ALTA;;141.24;302010000;;;;
1;06/03/2023;APROVADA;1853;1122;;5011341;;;ALTA;;1511.04;302010000;;;;
1;06/03/2023;APROVADA;1853;1125;4613.0;5011348;08/03/2023;14278;NORMAL;;384.64;302010000;;;;
19;06/03/2023;APROVADA;1853;1127;799.0;5005362;03/04/2023;14564;ALTA;;89.6;302010000;;;;
1;07/03/2023;APROVADA;1853;1128;14598.0;5006408;09/03/2023;14313;ALTA;;358.8;302010000;;;;
25;07/03/2023;APROVADA;1853;1131;123024.0;5011354;14/03/2023;14370;ALTA;;74.9;302010000;;;;
5;07/03/2023;APROVADA;1853;1132;4838.0;5011350;08/03/2023;14287;NORMAL;;70.0;302010000;NF 4838 O MATERIAL JA FOI ENTREGUE;;;
22;07/03/2023;APROVADA;1853;1133;;5011357;;;ALTA;;1431.43;302010000;ORCAMENTO ENVIADO POR EMAIL;;;
9;07/03/2023;APROVADA;1853;1134;31211830.0;5011355;13/03/2023;14347;ALTA;;371.07;302010000;;;;
22;07/03/2023;APROVADA;1853;1135;1519781.0;5001545;08/03/2023;14290;ALTA;;1469.42;302010000;ORCAMENTO ENVIADO POR EMAIL;;;
28;07/03/2023;APROVADA;1852;1136;1517.0;5011367;13/03/2023;14334;ALTA;;256.41;403050000;;;;
1;08/03/2023;APROVADA;1853;1137;44786.0;5006125;08/03/2023;14275;NORMAL;;291.2;302010000;NF 44786 O MATERIAL JA FOI ENTREGUE;;;
1;08/03/2023;APROVADA;1853;1138;87268.0;5006464;20/03/2023;14426;ALTA;;2523.41;302010000;;;;
30;14/02/2023;ATENDIDA;1853;1139;211.0;675545;09/03/2023;14315;NORMAL;;159115.22;403010000;NF 211 O MATERIAL JA FOI ENTREGUE;;;
28;09/03/2023;APROVADA;1853;1140;12576.0;5011373;16/03/2023;14388;ALTA;;3071.93;403050000;NF 12576 O ORCAMENTO FOI MANDADO POR EMAIL;;;
1;09/03/2023;APROVADA;1853;1141;1521546.0;5005058;13/03/2023;14355;ALTA;;5788.2;302010000;ORCAMENTO ENVIADO POR EMAIL;;;
402;09/03/2023;APROVADA;1853;1143;1521486.0;5008113;14/03/2023;14360;ALTA;;389.49;302010000;O ORCAMENTO FOI ENVIADO POR EMAIL;;;
28;09/03/2023;APROVADA;1852;1144;;5011378;13/03/2023;14310;ALTA;;6867.19;403050000;;;;
1;10/03/2023;APROVADA;1853;1146;222533.0;5009322;16/03/2023;14359;ALTA;;2872.79;302010000;;;;
22;10/03/2023;APROVADA;1853;1151;;5009821;;;ALTA;;3893.76;302010000;ORCAMENTO ENVIADO POR EMAIL;;;
22;15/03/2023;APROVADA;1853;1171;1136.0;5003779;16/03/2023;14393;NORMAL;;6300.0;302010000;NF 1136 O MATERIAL JA FOI ENTREGUE;;;
25;15/03/2023;APROVADA;1853;1172;401.0;5011423;16/03/2023;14378;NORMAL;;360.0;302010000;NF 401 O MATERIAL JA FOI ENTREGUE;;;
1;15/03/2023;APROVADA;1853;1173;1859.0;5001987;16/03/2023;14396;NORMAL;;280.0;302010000;NF 1859 O MATERIAL JA FOI ENTREGUE;;;
1;16/03/2023;APROVADA;1853;1176;72.0;623490;16/03/2023;14397;NORMAL;;1380.0;302010000;NF 072 MATERIAL ENTREGUE;;;
22;16/03/2023;APROVADA;1853;1178;;678415;;;ALTA;;8050.4;302010000;;;;
607;16/03/2023;APROVADA;1853;1179;169721.0;5003599;03/04/2023;14574;ALTA;;397.42;302010000;;;;
1;17/03/2023;APROVADA;1853;1181;44902.0;5005888;20/03/2023;14421;NORMAL;;424.0;403050000;NF 44902 O MATERIAL JA FOI ENTREGUE;;;
8;17/03/2023;APROVADA;1853;1182;223242.0;5001758;21/03/2023;14436;ALTA;;4016.18;302010000;;;;
28;20/03/2023;APROVADA;1853;1184;12644.0;5011152;21/03/2023;14446;ALTA;;2810.6;403050000;ORCAMENTO ENVIADO POR EMAIL;;;
23;20/03/2023;APROVADA;1853;1186;4847.0;5011438;20/03/2023;14430;NORMAL;;100.0;302010000;NF 4847 O MATERIAL JA FOI ENTREGUE;;;
1;21/03/2023;APROVADA;1851;1193;2248282.0;5006315;27/03/2023;14449;ALTA;;5679.13;302030000;;;;
25;21/03/2023;APROVADA;1853;1195;31.0;680945;23/03/2023;14471;NORMAL;;4860.0;302010000;NF 31 O MATERIAL JA FOI ORCADO POR EMAIL;;;
1;21/03/2023;APROVADA;1853;1196;;623490;;;NORMAL;;1380.0;302010000;NF 101748 O MATERIAL JA ESTA EM ANDAMENTO PARA TRANSPORTE;;;
22;22/03/2023;APROVADA;1853;1197;2021.0;5010288;23/03/2023;14470;MEDIA;;186.0;302010000;NF 2021 O MATERIAL JA FOI ENTREGUE;;;
28;23/03/2023;APROVADA;1853;1200;1530337.0;5002928;28/03/2023;14511;ALTA;;4569.95;403050000;O ORCAMENTO SERA ENVIADO POR EMAIL;;;
24;23/03/2023;APROVADA;1853;1201;401.0;5010073;27/03/2023;14483;NORMAL;;1782.5;302010000;NF 401 O MATERIAL JA FOI ENTREGUE;;;
9;27/03/2023;APROVADA;1853;1207;27035.0;5011465;05/04/2023;14636;ALTA;;289.0;302010000;LINK DE COMPRA ENVIADO POR EMAIL;;;
25;27/03/2023;APROVADA;1853;1208;27033.0;5011465;05/04/2023;14637;ALTA;;289.0;302010000;LINK ENVIADO POR EMAIL;;;
28;27/03/2023;APROVADA;1852;1209;;5008038;;;ALTA;;368.0;403050000;;;;
1;27/03/2023;APROVADA;1853;1210;5586.0;5004710;28/03/2023;14524;NORMAL;;2649.18;302010000;NF 5586 O MATERIAL JA FOI ENTREGUE;;;
402;29/03/2023;APROVADA;1853;1217;519.0;5000486;14/05/2023;14673;ALTA;;3491.52;302010000;A LISTA COM OS MATERIAIS A SEREM COMPRADOS FOI ENVIADA PELO EMAIL;;;
13;29/03/2023;APROVADA;1853;1218;;681182;04/04/2023;14602;ALTA;;12800.0;302010000;NF 294 O MATERIAL JA FOI ENTREGUE;;;
1;29/03/2023;APROVADA;1853;1221;293.0;5011497;30/03/2023;14543;NORMAL;;520.0;302010000;NF 293 O MATERIAL FOI ENTREGUE;;;
1;30/03/2023;APROVADA;1853;1222;23177.0;681223;03/04/2023;14550;ALTA;;5853.66;302010000;ORCAMENTO ENVIADO POR EMAIL;;;
1;30/03/2023;APROVADA;1851;1226;460874.0;5000264;05/04/2023;14634;ALTA;;6519.06;302030000;DATA DE ENTREGA 05/04;;;
1;30/03/2023;APROVADA;1853;1227;94473.0;5003088;03/04/2023;14573;NORMAL;;3580.0;403080000;NF 94473 O MATERIAL JA FOI ENTREGUE;;;
1;30/03/2023;APROVADA;1853;1229;276965.0;5011502;03/04/2023;14571;NORMAL;;2449.64;302010000;NF 276965 ORCAMENTO ENVIADO POR EMAIL;;;
1;30/03/2023;APROVADA;1851;1232;270888.0;5001658;07/04/2023;14563;ALTA;;9585.8;302030000;;;;
1;30/03/2023;APROVADA;1851;1233;41629.0;5002033;06/04/2023;14612;ALTA;;9055.26;302030000;;;;
1;31/03/2023;APROVADA;1853;1234;83465.0;181615;14/04/2023;14661;ALTA;;2344.21;302010000;UTILIZAR COMO REFERENCIA  A PLANILHA ENVIADA  POR EMAIL;;;
13;31/03/2023;APROVADA;1853;1242;1142.0;681603;05/04/2023;14620;NORMAL;;6220.0;302010000;NF 1242 O MATERIAL JA FOI ENTREGUE;;;
23;31/03/2023;APROVADA;1853;1243;2122642.0;5005305;17/04/2023;14691;ALTA;;246.71;302010000;LINK REFERENCIA ENVIADO POR EMAIL;;;
605;03/04/2023;APROVADA;1853;1246;188283.0;5003599;12/04/2023;14689;ALTA;;397.42;302010000;LINK ENVIADO POR EMAIL;;;
1;03/04/2023;APROVADA;1853;1247;1532544.0;5007979;04/04/2023;14607;NORMAL;;1159.35;302010000;NF 1532544 O MATERIAL JA FOI ENTREGUE;;;
1;03/04/2023;APROVADA;1853;1248;4629.0;5003340;04/04/2023;14606;NORMAL;;542.24;302010000;NF 4629 O MATERIAL JA FOI ENTREGUE;;;
1;04/04/2023;APROVADA;1853;1251;135725.0;5011522;05/04/2023;14614;NORMAL;;13273.2;302010000;NF 135725 O MATERIAL JA FOI ENTREGUE NA CIDADE MATARAZZO;;;
1;05/04/2023;APROVADA;1853;1253;5521.0;5004391;18/04/2023;14725;ALTA;;1871.5;302010000;;;;
10;06/04/2023;APROVADA;1853;1255;4376.0;651886;15/05/2023;15027;ALTA;;2634.0;302010000;;;;
18;05/04/2023;APROVADA;1853;1256;4370.0;651886;11/05/2023;15006;ALTA;;2634.0;302010000;;;;
1;05/04/2023;APROVADA;1853;1257;2608.0;5011527;12/04/2023;14695;ALTA;;1845.7;302010000;;;;
1;06/04/2023;APROVADA;1853;1262;2051.0;5003548;06/04/2023;14651;NORMAL;;4480.0;302010000;NF 2051 A NOTA JA FOI ENVIADA POR EMAIL;;;
1;10/04/2023;APROVADA;1853;1263;45275.0;5008583;10/04/2023;14664;MEDIA;;1374.75;302010000;NF 45275 O MATERIAL JA FOI ENTREGUE;;;
1;10/04/2023;APROVADA;1853;1264;45252.0;5006125;10/04/2023;14668;MEDIA;;291.2;302010000;NF 45252 O MATERIAL JA FOI ENTREGUE;;;
1;10/04/2023;APROVADA;1851;1265;4930.0;5007809;17/04/2023;14727;ALTA;;1807.6;302030000;OBS A MARCA DO MODELO QUE NECESSITAMOS E BRALIMPIA;HTTPS://WWW.GIMBA.COM.BR/BALDE-ESPREMEDOR/BALDE-COM-ESPREMEDOR-DOBLO-30L-AMARELO;;
1;11/04/2023;APROVADA;1853;1267;485659.0;5011537;27/04/2023;14851;ALTA;;1470.57;302010000;;;;
1;11/04/2023;APROVADA;1853;1273;639.0;5011543;21/04/2023;14686;ALTA;;4745.14;302010000;O ORCAMENTO FOI ENVIADO POR EMAIL;;;
28;11/04/2023;APROVADA;1853;1275;;5007463;;;NORMAL;;3514.4;403050000;NF 1536318 O MATERIAL JA FOI ENTREGUE;;;
19;14/04/2023;APROVADA;1853;1287;737412.0;5004425;27/04/2023;14849;ALTA;;961.8;302010000;;;;
1;14/04/2023;APROVADA;1853;1289;227034.0;5009944;19/04/2023;14749;ALTA;;4079.13;403080000;ANDAMENTO DO PEDIDO POR EMAIL;;;
1;17/04/2023;APROVADA;1852;1295;669.0;5011564;19/04/2023;14750;ALTA;;1148.72;403080000;;;;
28;17/04/2023;APROVADA;1852;1296;;5011569;;;ALTA;;304.47;403050000;;;;
22;18/04/2023;ATENDIDA;1853;1299;552.0;5011579;25/04/2023;14828;MEDIA;;12464.36;302010000;NF 552 O MATERIAL JA FOI ENTREGUE;;;
1;18/04/2023;APROVADA;1853;1300;6855.0;5011581;24/04/2023;14798;ALTA;;2060.88;302010000;ANDAMENTO POR EMAIL;;;
8;18/04/2023;APROVADA;1853;1301;9764.0;5001587;03/05/2023;14910;;;160.48;302010000;ANDAMENTO POR EMAIL;;;
23;19/04/2023;APROVADA;1853;1305;1146.0;5007517;20/04/2023;14754;;;4802.6;302010000;NF 1146 O MATERIAL JA FOI ENTREGUE;;;
1;20/04/2023;APROVADA;1853;1306;277874.0;5011607;20/04/2023;14762;NORMAL;;2185.02;302010000;NF 277874 O MATERIAL JA FOI ENTREGUE;;;
22;20/04/2023;APROVADA;1853;1307;1148.0;683114;24/04/2023;14777;NORMAL;;6300.0;302010000;NF 1148 O MATERIAL JA FOI ENTREGUE;;;
402;24/04/2023;APROVADA;1853;1312;;5008830;24/04/2023;14785;ALTA;;255.68;302010000;NF 046 O MATERIAL JA FOI ENTREGUE;;;
28;24/04/2023;APROVADA;1853;1313;1149.0;5004238;24/04/2023;14795;MEDIA;;3261.98;403050000;NF 1149 O MATERIAL JA FOI ENTREGUE;;;
1;24/04/2023;APROVADA;1853;1314;13230.0;5000069;03/05/2023;14898;MEDIA;;1482.0;302010000;NF 13230 O MATERIAL JA FOI ENTREGUE;;;
1;24/04/2023;APROVADA;1853;1315;45486.0;5005643;27/04/2023;14843;MEDIA;;1046.8;403080000;NF 45486 O MATERIAL JA FOI ENTREGUE;;;
1;24/04/2023;APROVADA;1853;1317;;5011102;28/04/2023;14800;ALTA;;360.3;403080000;;;;
1;25/04/2023;APROVADA;1853;1319;4640.0;5006393;26/04/2023;14837;ALTA;;490.0;302010000;NF 4640 O MATERIAL JA FOI ENTREGUE;;;
1;25/04/2023;APROVADA;1851;1320;6903.0;5008765;08/05/2023;14842;ALTA;;3172.0;302030000;;;;
1;26/04/2023;APROVADA;1853;1321;2101.0;5010286;27/04/2023;14844;ALTA;;2028.0;302010000;NF 2101 O MATERIAL JA FOI ENTREGUE;;;
1;26/04/2023;APROVADA;1853;1323;694.0;5011564;26/04/2023;14839;ALTA;;219.26;403080000;NF 694 O MATERIAL JA FOI ENTREGUE;;;
1;27/04/2023;APROVADA;1853;1326;5627.0;5004902;02/05/2023;14873;MEDIA;;1238.64;302010000;NF 5627 O MATERIAL JA FOI ENTREGUE;;;
1;27/04/2023;APROVADA;1853;1327;45545.0;5007031;03/05/2023;14915;NORMAL;;1164.6;403080000;NF 45545 O MATERIAL JA FOI ENTREGUE;;;
1;27/04/2023;APROVADA;1853;1333;9389.0;5011637;02/05/2023;14879;ALTA;;4113.23;403080000;NF DE ENTREGA FUTURA 9368 E NF 9389 (RECEBIMENTO) - O MATERIAL JA FOI ENTREGUE;;;
1;28/04/2023;APROVADA;1853;1334;4559.0;181615;12/05/2023;15011;ALTA;;6020.26;302010000;SEGUIR A COMPRA MEDIANTE A LISTA DOS ITENS QUE FOI ENVIADA POR EMAIL;;;
1;28/04/2023;APROVADA;1853;1335;9970.0;5008519;10/05/2023;14992;ALTA;;403.5;302010000;;;;
1;28/04/2023;APROVADA;1851;1337;466869.0;5008540;08/05/2023;14946;ALTA;;5135.3;302030000;;;;
1;02/05/2023;APROVADA;1853;1341;238376.0;5011650;10/05/2023;14987;ALTA;;4336.47;302010000;;;;
19;03/05/2023;APROVADA;1853;1342;137.0;5005362;10/05/2023;14993;ALTA;;127.55;302010000;;;;
1;03/05/2023;APROVADA;1853;1343;45570.0;5005643;03/05/2023;14916;NORMAL;;209.0;302010000;NF 45570 O MATERIAL JA FOI ENTREGUE;;;
1;03/05/2023;APROVADA;1853;1344;6186548.0;5006861;08/05/2023;14943;ALTA;;119.28;302010000;;;;
1;03/05/2023;APROVADA;1851;1345;95783.0;5000027;19/05/2023;15026;ALTA;;6055.1;302030000;;;;
1;03/05/2023;APROVADA;1851;1346;273021.0;5008805;10/05/2023;14976;ALTA;;9958.01;302030000;;;;
1;03/05/2023;APROVADA;1851;1347;272768.0;5000019;10/05/2023;14930;ALTA;;9831.48;302030000;;;;
24;04/05/2023;APROVADA;1853;1353;416.0;5010073;09/05/2023;14963;NORMAL;;669.9;302010000;NF 416 O MATERIAL JA FOI ENTREGUE;;;
24;04/05/2023;APROVADA;1853;1355;417.0;5010073;09/05/2023;14964;NORMAL;;911.06;302010000;NF 417 O MATERIAL JA FOI ENTREGUE;;;
19;04/05/2023;APROVADA;1853;1357;230671.0;5011478;15/05/2023;15013;MEDIA;;688.5;302010000;;;;
1;08/05/2023;APROVADA;1853;1360;22140.0;5011668;08/05/2023;14935;ALTA;;1542.5;302010000;ORCAMENTO ENVIADO POR EMAIL;;;
1;09/05/2023;APROVADA;1853;1364;229898.0;5002894;12/05/2023;14988;MEDIA;;401.05;403080000;;;;
25;10/05/2023;APROVADA;1853;1367;4691005.0;5011739;24/05/2023;15127;ALTA;;699.0;302010000;;;;
1;11/05/2023;ATENDIDA;1853;1369;295.0;687647;11/05/2023;14996;MEDIA;;4060.0;302010000;NF 295 O MATERIAL JA FOI ENTREGUE;;;
607;11/05/2023;APROVADA;1853;1370;1161.0;5007517;11/05/2023;14997;MEDIA;;3724.55;302010000;NF 1161 O MATERIAL JA FOI ENTREGUE;;;
1;11/05/2023;APROVADA;1852;1371;2141101.0;5011708;24/05/2023;15120;ALTA;;469.9;302010000;;;;
1;15/05/2023;APROVADA;1853;1378;595.0;5004678;15/05/2023;15030;ALTA;;832.0;403080000;NF 595  O MATERIAL JA FOI ENTREGUE;;;
5;15/05/2023;APROVADA;1853;1381;731.0;5011743;16/05/2023;15042;ALTA;;1862.15;302010000;;;;
1;16/05/2023;APROVADA;1853;1382;12142879.0;5011755;24/05/2023;15119;MEDIA;;1817.58;302010000;;;;
18;16/05/2023;APROVADA;1853;1387;347.0;5011767;17/05/2023;15058;NORMAL;;674.0;302010000;NF 347 O MATERIAL JA FOI ENTREGUE;;;
28;16/05/2023;APROVADA;1852;1388;45967.0;5006082;24/05/2023;15128;ALTA;;9397.51;403050000;;;;
1;17/05/2023;APROVADA;1853;1390;4449.0;687805;23/05/2023;15099;ALTA;;2397.98;302010000;PRIORIZAR ESSA COMPRA;;;
1;17/05/2023;APROVADA;1853;1392;4573.0;5011782;26/05/2023;15143;ALTA;;382.85;403080000;;;;
1;18/05/2023;APROVADA;1853;1395;12142879.0;5007090;24/05/2023;15119;ALTA;;42.0;302010000;;;;
1;18/05/2023;APROVADA;1853;1396;641.0;5005555;22/05/2023;15088;MEDIA;;3286.8;403080000;;;;
30;18/05/2023;APROVADA;1853;1398;7205.0;5011788;22/05/2023;15074;MEDIA;;259.98;403010000;;;;
1;22/05/2023;APROVADA;1853;1401;3459495.0;5009916;24/05/2023;15125;ALTA;;43.0;302010000;;;;
1;22/05/2023;APROVADA;1853;1403;529.0;5011797;05/06/2023;15230;ALTA;;702.38;302010000;;;;
1;23/05/2023;APROVADA;1853;1406;497213.0;5003336;29/05/2023;15162;NORMAL;;1604.9;302010000;;;;
1;23/05/2023;APROVADA;1853;1411;45887.0;5004299;24/05/2023;15116;NORMAL;;1617.0;302010000;NF 45887 O MATERIAL JA FOI ENTREGUE;;;
1;24/05/2023;APROVADA;1853;1420;2697.0;5011823;13/06/2023;15314;ALTA;;89.3;302010000;;;;
28;25/05/2023;APROVADA;1853;1423;46039.0;5011379;30/05/2023;15182;ALTA;;1030.89;403050000;NF 46039 O MATERIAL JA FOI ENTREGUE;;;
1;25/05/2023;APROVADA;1853;1425;5667.0;5001205;30/05/2023;15177;MEDIA;;2390.76;302010000;NF 5667 O MATERIAL JA FOI ENTREGUE;;;
10;25/05/2023;APROVADA;1853;1426;;688217;;;;;6802.6;302010000;;;;
22;29/05/2023;APROVADA;1853;1429;736.0;5011847;29/05/2023;15172;MEDIA;;1235.78;302010000;NF 736 O MATERIAL JA FOI INSTALADO;;;
5;30/05/2023;APROVADA;1853;1431;1172.0;5007517;30/05/2023;15183;MEDIA;;336.0;302010000;NF 1172 O MATERIAL JA FOI ENTREGUE;;;
30;30/05/2023;APROVADA;1852;1434;33705.0;5011853;31/05/2023;15191;NORMAL;;3687.5;403010000;MATERIAL JA FOI COMPRADO E ENTREGUE - NF 33705;;;
30;30/05/2023;APROVADA;1852;1435;33645.0;5011855;31/05/2023;15192;ALTA;;7930.82;403010000;MERCADORIA JA ENTREGUE - NF 33645;;;
30;30/05/2023;APROVADA;1852;1436;33645.0;5011856;31/05/2023;15192;ALTA;;7930.82;403010000;MATERIAL JA ENTREGUE. NF 33645;;;
30;31/05/2023;APROVADA;1852;1442;7243.0;5005272;31/05/2023;15189;ALTA;;232.68;403010000;MERCADORIA ENTREGUE - NF 7243;;;
